#CHR	gene_start	gene_stop	GENE_ID	GENE_NAME	z_score	strand	gene_id	pLI	exac_pLI
chr10	48306638	48439360	ENSG00000107643	MAPK8	-0.3492489409219034	+	ENSG00000107643	0.99823	0.9836
chr10	48684875	48982956	ENSG00000128815	WDFY4	0.0951809735894474	+	ENSG00000128815	0.34009	
chr10	49299192	49327487	ENSG00000177354	C10orf71	-0.7041720986222196	+	ENSG00000177354	1.9625e-09	9.3524e-05
chr10	49942032	49974850	ENSG00000204152	TIMM23B	-0.5622626893873579	+	ENSG00000204152	0.12671	
chr10	49982189	50010499	ENSG00000204149	AGAP6	-0.3599746726250541	+	ENSG00000204149	2.5867e-06	
chr10	50067887	50133506	ENSG00000099290	WASHC2A	1.002560774635302	+	ENSG00000099290	0.00046322	
chr10	50624986	50641451	ENSG00000226200	SGMS1-AS1	-0.4900926732866336	+			
chr10	50739317	50816495	ENSG00000204147	ASAH2B	-0.2987864594993	+	ENSG00000204147	0.1596	0.15487
chr10	50991357	52298350	ENSG00000185532	PRKG1	-0.0975033997416337	+	ENSG00000185532	0.99938	0.99974
chr10	52314295	52318042	ENSG00000107984	DKK1	-0.0586654632855297	+	ENSG00000107984	0.17423	0.075574
chr10	58334974	58370753	ENSG00000072401	UBE2D1	-0.5537574917909713	+	ENSG00000072401	0.11989	0.90888
chr10	58385021	58399221	ENSG00000108064	TFAM	-0.2712665602841881	+	ENSG00000108064	0.17259	0.77563
chr10	58513139	58831437	ENSG00000122870	BICC1	0.3657815264806889	+	ENSG00000122870	0.83685	0.5713
chr10	60778330	60794852	ENSG00000170312	CDK1	-0.695842937614737	+	ENSG00000170312	0.99206	0.97057
chr10	61901299	62096944	ENSG00000150347	ARID5B	-0.2698965220115743	+	ENSG00000150347	1.0	0.99989
chr10	63133246	63155031	ENSG00000148572	NRBF2	-0.2183282814303911	+	ENSG00000148572	0.00050432	0.082106
chr10	63521362	63625123	ENSG00000165476	REEP3	-0.3135937766116529	+	ENSG00000165476	0.015097	0.012981
chr10	68106116	68212017	ENSG00000138347	MYPN	-0.1878490995464334	+	ENSG00000138347	2.611e-06	0.065221
chr10	68827540	68895432	ENSG00000165730	STOX1	0.1252988785992091	+	ENSG00000165730	1.4404e-16	2.3446e-07
chr10	68988720	69043544	ENSG00000198954	KIF1BP	-0.2239426214469864	+	ENSG00000198954	0.075682	0.053883
chr10	69088105	69104811	ENSG00000122862	SRGN	1.325786604908835	+	ENSG00000122862	0.69656	0.14077
chr10	69123511	69172861	ENSG00000122958	VPS26A	-0.3276668465944676	+	ENSG00000122958	0.61411	0.66158
chr10	69180231	69209099	ENSG00000156502	SUPV3L1	-0.5173408710965846	+	ENSG00000156502	0.032006	0.033821
chr10	69269983	69401882	ENSG00000156515	HK1	-0.0822970483291429	+	ENSG00000156515	0.91459	0.55573
chr10	69451472	69507669	ENSG00000099282	TSPAN15	1.4063336066648198	+	ENSG00000099282	0.0079572	0.0018558
chr10	69630250	69633599	ENSG00000171224	C10orf35	-0.1079219829729317	+	ENSG00000171224	0.016385	0.068372
chr10	69801930	69964275	ENSG00000197467	COL13A1	0.7568052476962611	+	ENSG00000197467	3.7355e-14	0.003929
chr10	70052795	70112269	ENSG00000099284	H2AFY2	-0.5860919067910267	+	ENSG00000099284	0.97635	0.97564
chr10	70404378	70428618	ENSG00000148730	EIF4EBP2	0.2586361825379665	+	ENSG00000148730	0.30552	0.69468
chr10	70478820	70568449	ENSG00000107719	PALD1	0.5252536934156382	+	ENSG00000107719	3.065e-15	0.00088774
chr10	70672802	70762441	ENSG00000138316	ADAMTS14	2.4319921244204847	+	ENSG00000138316	4.7565e-14	2.3318e-06
chr10	70815960	70881173	ENSG00000166224	SGPL1	-0.0285508552925057	+	ENSG00000166224	0.0036264	0.12251
chr10	71212569	71302864	ENSG00000107731	UNC5B	0.3511202758004195	+	ENSG00000107731	2.6935e-07	0.00074612
chr10	71319257	71363385	ENSG00000198246	SLC29A3	-0.4273041820727964	+	ENSG00000198246	1.2925e-07	2.9909e-08
chr10	71396933	71815947	ENSG00000107736	CDH23	2.391984572460498	+	ENSG00000107736	3.1819e-06	0.050693
chr10	71964364	72013564	ENSG00000122863	CHST3	3.638098303499332	+	ENSG00000122863	0.0072431	0.16593
chr10	73995192	74120254	ENSG00000035403	VCL	1.1195857889875391	+	ENSG00000035403	0.046788	0.99487
chr10	74151184	74709303	ENSG00000156110	ADK	-0.3866638064282559	+	ENSG00000156110	0.00031276	0.32284
chr10	75099585	75182123	ENSG00000156671	SAMD8	0.2071919056607271	+	ENSG00000156671	0.0017634	0.0043517
chr10	75210153	75231448	ENSG00000165637	VDAC2	-0.5042183061662403	+	ENSG00000165637	0.63412	0.8193
chr10	75431452	76560167	ENSG00000148655	C10orf11	0.5332437401471988	+	ENSG00000148655	0.0002589	0.041057
chr10	78179173	78675109	ENSG00000282863	RP11-90J7.3	-0.0827270044298059	+			
chr10	78191148	78551355	ENSG00000230417	LINC00856	-0.0699474296999231	+			
chr10	79069034	79316528	ENSG00000108175	ZMIZ1	0.2265781563843608	+	ENSG00000108175	0.99937	0.99974
chr10	79660890	79677996	ENSG00000244733	RP11-506M13.3	-0.5541036335536151	+			
chr10	79684094	79685436	ENSG00000278616	BEND3P3	-0.1307489878059874	+			
chr10	79931710	79950336	ENSG00000283913	RP11-479O17.12	1.0106393134706853	+			
chr10	79920177	79923119	ENSG00000242600	MBL1P	0.7083726773308571	+			
chr10	80078645	80092557	ENSG00000133678	TMEM254	-0.1750452269320651	+	ENSG00000133678	0.0013335	0.005066
chr10	80131681	80145359	ENSG00000189129	PLAC9	0.5684045740185161	+	ENSG00000189129	0.002921	0.010239
chr10	80407828	80437115	ENSG00000122378	FAM213A	2.111215853460643	+	ENSG00000122378	1.9627e-10	0.00015732
chr10	80454165	80533123	ENSG00000108219	TSPAN14	0.3789791779460738	+	ENSG00000108219	0.97908	0.86307
chr10	84194634	84219621	ENSG00000148600	CDHR1	1.963991869407092	+	ENSG00000148600	2.8421999999999997e-21	5.1486e-10
chr10	84328585	84518521	ENSG00000107771	CCSER2	-0.2743560425633709	+	ENSG00000107771	0.66698	0.47511
chr10	86668448	86736068	ENSG00000122367	LDB3	2.1043669099502704	+	ENSG00000122367	9.5733e-06	0.00021485
chr10	86756600	86932838	ENSG00000107779	BMPR1A	-0.3107598750008208	+	ENSG00000107779	0.90333	0.76862
chr10	86958617	86963260	ENSG00000173267	SNCG	3.452005680507116	+	ENSG00000173267	0.0008475	0.3823
chr10	86983853	86983934	ENSG00000148671	ADIRF	-0.1556079293101316	+	ENSG00000148671	0.036481	0.033387
chr10	86992252	87000435	ENSG00000240089	BMS1P3	-0.0507472679065701	+			
chr10	87001635	87009784	ENSG00000261011	RP11-96C23.11	0.3301044520420164	+			
chr10	87094160	87191468	ENSG00000122376	FAM35A	-0.2618145846403999	+	ENSG00000122376	1.2384e-05	0.15659
chr10	87342735	87357667	ENSG00000224914	LINC00863	-0.4758118322398774	+			
chr10	87659612	87747705	ENSG00000198682	PAPSS2	1.0774040972341854	+	ENSG00000198682	1.9748e-10	2.5026e-07
chr10	88802729	88820546	ENSG00000173239	LIPM	-0.3284729739041629	+	ENSG00000173239	3.025e-10	0.16925
chr10	89283693	89309276	ENSG00000119922	IFIT2	-0.4228792995398898	+	ENSG00000119922	0.25099	0.0014822
chr10	89327893	89340971	ENSG00000119917	IFIT3	0.6072019801157763	+	ENSG00000119917	0.11732	0.0044265
chr10	89414585	89421001	ENSG00000152778	IFIT5	-0.0599752437568136	+	ENSG00000152778	0.00011794	0.058142
chr10	89701609	89774939	ENSG00000138182	KIF20B	-0.5007793332689018	+	ENSG00000138182	3.7396e-23	6.5455e-10
chr10	91163011	91284331	ENSG00000180628	PCGF5	-0.1432148695820914	+	ENSG00000180628	0.98007	0.99602
chr10	91798311	91865276	ENSG00000107854	TNKS2	-0.2713226984377976	+	ENSG00000107854	3.6661e-05	0.73376
chr10	93566664	93604480	ENSG00000186188	FFAR4	0.5173841606711784	+	ENSG00000186188	1.3634e-05	0.0055725
chr10	94030811	94332823	ENSG00000138193	PLCE1	0.7309062337201335	+	ENSG00000138193	5.6754e-11	0.20456
chr10	94402503	94535930	ENSG00000108239	TBC1D12	-0.4936289746063915	+	ENSG00000108239	1.715e-05	0.0026437
chr10	94501433	94613905	ENSG00000119969	HELLS	-0.4005011561546494	+	ENSG00000119969	0.99979	0.99942
chr10	94683620	94736190	ENSG00000108242	CYP2C18	-0.4777230747244807	+	ENSG00000108242	3.3436e-10	5.2673e-08
chr10	94938657	94989390	ENSG00000138109	CYP2C9	-0.1029370973641998	+	ENSG00000138109	1.2709e-10	2.536e-08
chr10	95711778	95869695	ENSG00000138185	ENTPD1	0.0103522153443991	+	ENSG00000138185	0.0080716	0.51939
chr10	95833507	95873758	ENSG00000240527	RP11-429G19.3	0.4816027490492655	+			
chr10	95907602	96032684	ENSG00000188649	CC2D2B	-0.4602537726848879	+	ENSG00000188649	6.9071e-08	2.5177e-05
chr10	96129714	96205288	ENSG00000177853	ZNF518A	-0.4228792995398898	+			
chr10	97319266	97321915	ENSG00000165879	FRAT1	-0.4677604938719531	+	ENSG00000165879	0.32349	0.27148
chr10	97446130	97457370	ENSG00000171307	ZDHHC16	-0.5097708616457958	+	ENSG00000171307	0.00016495	0.018066
chr10	97737120	97760907	ENSG00000155256	ZFYVE27	0.0197988479018107	+	ENSG00000155256	1.0613e-09	0.003704
chr10	97850238	97871580	ENSG00000155265	GOLGA7B	0.6246024518170166	+	ENSG00000155265	0.00599	0.010488
chr10	98134623	98244897	ENSG00000166024	R3HCC1L	-0.2795369472532411	+	ENSG00000166024	1.2632e-09	2.8811e-05
chr10	99782731	99852192	ENSG00000023839	ABCC2	-0.6291382350041059	+	ENSG00000023839	5.2025e-47	3.3634e-29
chr10	99927009	99958381	ENSG00000227695	DNMBP-AS1	-0.1966585041318689	+			
chr10	100347123	100364834	ENSG00000099194	SCD	2.693714795364257	+	ENSG00000099194	0.96968	0.8874
chr10	100529071	100559998	ENSG00000166135	HIF1AN	0.2695801160700312	+	ENSG00000166135	0.073885	0.86769
chr10	100912739	100965136	ENSG00000119906	SLF2	-0.4081657104640644	+	ENSG00000119906	2.8868e-06	0.016447
chr10	100969904	100985871	ENSG00000095539	SEMA4G	-0.3001644274955599	+	ENSG00000095539	1.3518e-08	0.00080224
chr10	101354032	101557321	ENSG00000166167	BTRC	-0.5357281710958028	+	ENSG00000166167	0.011942	0.86317
chr10	101570559	101609668	ENSG00000166171	DPCD	-0.4380610798749096	+	ENSG00000166171	0.00028791	0.0027034
chr10	101819077	101828779	ENSG00000226009	KCNIP2-AS1	0.0109504289376919	+			
chr10	102132993	102150331	ENSG00000148840	PPRC1	-0.6230466229589633	+	ENSG00000148840	1.0	1.0
chr10	102152175	102163871	ENSG00000166197	NOLC1	-0.3702381250978085	+	ENSG00000166197	0.00010396	0.24682
chr10	102245531	102382899	ENSG00000107862	GBF1	-0.5993118455837382	+	ENSG00000107862	4.7521e-15	4.1235e-07
chr10	102394109	102402529	ENSG00000077150	NFKB2	-0.6111332804149816	+	ENSG00000077150	1.0	0.9997
chr10	102449816	102461106	ENSG00000269609	RPARP-AS1	-0.6247817528830009	+			
chr10	103396647	103446292	ENSG00000148843	PDCD11	-0.4050576153309262	+	ENSG00000148843	3.2929e-16	0.46845
chr10	103493978	103592552	ENSG00000107954	NEURL1	-0.2652015908566347	+	ENSG00000107954	0.011091	0.53757
chr10	110207604	110287365	ENSG00000119950	MXI1	0.072344678439074	+	ENSG00000119950	0.0011217	0.70774
chr10	110497837	110511544	ENSG00000138166	DUSP5	1.9108317825459635	+	ENSG00000138166	0.0033227	0.025594
chr10	110644396	110839469	ENSG00000203867	RBM20	1.1933455755304607	+	ENSG00000203867	0.98954	
chr10	111077162	111080907	ENSG00000150594	ADRA2A	0.5386116769191116	+	ENSG00000150594	0.00081816	
chr10	112374017	112428380	ENSG00000197142	ACSL5	0.0499301470824	+	ENSG00000197142	2.8888e-09	0.016764
chr10	112446997	112818744	ENSG00000151532	VTI1A	-0.5333835231146742	+	ENSG00000151532	0.00054173	0.41342
chr10	112823489	112827726	ENSG00000260917	RP11-57H14.4	-0.537444128520419	+			
chr10	112950249	113167678	ENSG00000148737	TCF7L2	-0.4170907535115365	+	ENSG00000148737	0.99537	0.98961
chr10	113679161	113730907	ENSG00000165806	CASP7	0.7562621441761571	+	ENSG00000165806	5.3589e-05	0.00037393
chr10	113751453	113783429	ENSG00000148735	PLEKHS1	-0.1313218569750301	+	ENSG00000148735	2.1435e-22	1.1713e-15
chr10	113854660	113917194	ENSG00000196865	NHLRC2	-0.4581859293263134	+	ENSG00000196865	8.3194e-06	0.00033905
chr10	114239329	114291513	ENSG00000165816	VWA2	-0.5616774693692579	+	ENSG00000165816	1.2242e-17	2.5781e-13
chr10	114821743	114899832	ENSG00000151553	FAM160B1	-0.2806212777526318	+	ENSG00000151553	0.99898	0.99998
chr10	114938192	114977676	ENSG00000165832	TRUB1	-0.4690326388115835	+	ENSG00000165832	2.3333e-06	0.00052365
chr10	117241092	117277273	ENSG00000165646	SLC18A2	0.5093922077573324	+	ENSG00000165646	0.075523	0.97176
chr10	119207588	119455619	ENSG00000198873	GRK5	-0.331186046081561	+	ENSG00000198873	0.67567	0.98411
chr10	119651369	119677819	ENSG00000151929	BAG3	2.0737231833162304	+	ENSG00000151929	0.61738	0.53203
chr10	120851345	120909524	ENSG00000120008	WDR11	0.7361692874189372	+	ENSG00000120008	1.3704e-08	0.070328
chr10	121928311	121951965	ENSG00000226864	ATE1-AS1	-0.5819912405129964	+			
chr10	121965763	121967645	ENSG00000273891	RP11-500G22.5	-0.6149324910163565	+			
chr10	121989193	122254545	ENSG00000138162	TACC2	2.4840104095738584	+	ENSG00000138162	4.819e-24	3.5223000000000003e-19
chr10	122271305	122338162	ENSG00000138152	BTBD16	2.305579187958468	+	ENSG00000138152	3.5604e-17	3.4136e-12
chr10	122374695	122442602	ENSG00000107679	PLEKHA1	-0.0566839115245893	+	ENSG00000107679	0.0002347	0.017777
chr10	122461524	122514908	ENSG00000166033	HTRA1	-0.2042433648380898	+	ENSG00000166033	0.00049201	0.016948
chr10	122560664	122643736	ENSG00000187908	DMBT1	1.979081272130777	+	ENSG00000187908	4.476e-63	7.355199999999999e-32
chr10	122954403	122997513	ENSG00000179988	PSTK	-0.405680973819443	+	ENSG00000179988	7.3998e-06	0.00411
chr10	123008978	123058311	ENSG00000196177	ACADSB	1.407222129025875	+	ENSG00000196177	2.6565e-11	2.9883e-08
chr10	124461833	124617888	ENSG00000107902	LHPP	0.1680628613989574	+	ENSG00000107902	1.6345e-07	1.5969e-06
chr10	124942122	124983688	ENSG00000019995	ZRANB1	-0.2230380453696331	+	ENSG00000019995	0.99885	0.99984
chr10	124996063	125001491	ENSG00000273599	RP11-59C5.3	-0.3076919815138649	+			
chr10	125823545	125853695	ENSG00000107949	BCCIP	-0.4937290723916821	+	ENSG00000107949	0.0078502	0.0016549
chr10	125896538	126009592	ENSG00000203780	FANK1	-0.5463154438941333	+	ENSG00000203780	1.6807e-09	0.00011565
chr10	126905408	127452517	ENSG00000150760	DOCK1	1.0041112012804767	+	ENSG00000150760	0.0068117	0.36842
chr10	127907060	128085855	ENSG00000132334	PTPRE	0.6247670621083136	+	ENSG00000132334	0.00081616	0.01001
chr10	129467183	129768007	ENSG00000170430	MGMT	0.0415602591641479	+	ENSG00000170430	1.1756e-07	9.2051e-09
chr10	130136398	130184521	ENSG00000108010	GLRX3	-0.4787620906674697	+	ENSG00000108010	0.35753	0.62971
chr10	132332153	132379918	ENSG00000148814	LRRC27	-0.2124214767789145	+	ENSG00000148814	1.0059e-17	9.7487e-14
chr10	132397167	132417863	ENSG00000171813	PWWP2B	-0.4773175626395286	+	ENSG00000171813	0.8409	0.71615
chr10	132537819	132783178	ENSG00000068383	INPP5A	-0.3365034911399018	+	ENSG00000068383	0.98121	0.94224
chr10	133160446	133226412	ENSG00000171798	KNDC1	1.7766666496189107	+	ENSG00000171798	0.0019859	4.4433e-05
chr10	133237403	133241929	ENSG00000151650	VENTX	-0.3973330021570507	+	ENSG00000151650	2.7462e-05	3.9915e-09
chr10	133379233	133391694	ENSG00000148832	PAOX	-0.2870440978107405	+	ENSG00000148832	4.8573e-09	0.00043556
chr10	133394093	133420665	ENSG00000148824	MTG1	0.0892961979072454	+	ENSG00000148824	0.013299	0.062672
chr11	207510	215113	ENSG00000177963	RIC8A	0.1816237920031769	+	ENSG00000177963	0.00063968	0.00037855
chr11	236545	252984	ENSG00000185627	PSMD13	1.0996081567486748	+	ENSG00000185627	0.99901	0.99351
chr11	278364	285359	ENSG00000174885	NLRP6	-0.3850710727959739	+	ENSG00000174885	0.00027432	
chr11	287304	288987	ENSG00000255026	RP11-326C3.2	3.338678900493726	+			
chr11	289137	296107	ENSG00000142102	PGGHG	4.992610646139001	+	ENSG00000142102	2.3064e-14	3.5324e-09
chr11	694437	727727	ENSG00000177106	EPS8L2	2.4262669053948978	+	ENSG00000177106	1.494e-06	0.001827
chr11	695532	705028	ENSG00000177042	TMEM80	0.0655152705837013	+	ENSG00000177042	4.5227e-09	4.9135e-05
chr11	818901	825573	ENSG00000177666	PNPLA2	2.8986413601164864	+	ENSG00000177666	0.0041069	0.0011412
chr11	826143	831991	ENSG00000177685	CRACR2B	2.19268174944216	+	ENSG00000177685	3.6358e-11	0.0018589
chr11	832883	839720	ENSG00000177697	CD151	4.2790436989557366	+	ENSG00000177697	1.0841e-05	0.0016431
chr11	842807	867116	ENSG00000214063	TSPAN4	-0.3153233478163737	+	ENSG00000214063	6.4243e-08	2.5243e-06
chr11	924893	1012245	ENSG00000183020	AP2A2	0.3615027180373552	+	ENSG00000183020	1.0	0.99993
chr11	1223065	1262172	ENSG00000117983	MUC5B	0.943294465779434	+	ENSG00000117983	0.99999	1.0
chr11	1309768	1310707	ENSG00000255153	TOLLIP-AS1	-0.7562478397900149	+			
chr11	1760347	1762486	ENSG00000235027	AC068580.6	1.914681037220824	+			
chr11	1828306	1837521	ENSG00000149043	SYT8	1.3598476558829593	+	ENSG00000149043	9.8941e-25	7.5903e-13
chr11	1852969	1892267	ENSG00000130592	LSP1	2.0227523493045667	+	ENSG00000130592	1.472e-06	0.25964
chr11	1919561	1938706	ENSG00000130595	TNNT3	3.2865571453170874	+	ENSG00000130595	2.0758e-07	0.0047293
chr11	2400487	2403878	ENSG00000184281	TSSC4	-0.510392755949188	+	ENSG00000184281	0.044493	0.013278
chr11	2899790	2925246	ENSG00000110628	SLC22A18	2.6839157410516328	+	ENSG00000110628	6.458e-06	0.0019231
chr11	3380960	3408978	ENSG00000223756	TSSC2	1.7137169963561818	+			
chr11	3469318	3531328	ENSG00000254757	RP13-726E6.1	0.8865837782101913	+			
chr11	3797818	3826371	ENSG00000148985	PGAP2	-0.3095566939470712	+	ENSG00000148985	0.93451	0.15222
chr11	5596108	5612958	ENSG00000121236	TRIM6	0.2554530122007064	+	ENSG00000121236	1.1425e-12	3.7864e-10
chr11	5689688	5736516	ENSG00000132274	TRIM22	1.1702260225729018	+	ENSG00000132274	2.1312e-05	3.1562e-12
chr11	6481479	6484679	ENSG00000132286	TIMM10B	-0.437967981866637	+	ENSG00000132286	8.5093e-07	0.0011587
chr11	6497295	6572022	ENSG00000179532	DNHD1	0.1407835936430715	+	ENSG00000179532	1.2016e-72	1.3346e-18
chr11	6603707	6610841	ENSG00000166333	ILK	0.4285455043729215	+	ENSG00000166333	3.7887e-05	0.042196
chr11	6631407	6635208	ENSG00000255410	RP11-732A19.6	-0.7457021028643341	+			
chr11	6927661	6988930	ENSG00000149054	ZNF215	-0.2114232885364176	+	ENSG00000149054	6.1857e-16	4.2531e-13
chr11	7238777	7469042	ENSG00000170743	SYT9	1.4748176143200205	+	ENSG00000170743	0.30911	0.33136
chr11	7485387	7511377	ENSG00000183801	OLFML1	1.1656714487749364	+	ENSG00000183801	1.5857e-08	0.00049744
chr11	7513297	7657127	ENSG00000166387	PPFIBP2	0.6937374207766848	+	ENSG00000166387	6.004e-34	1.4229e-18
chr11	7970250	8001862	ENSG00000175390	EIF3F	-0.0584621656740699	+	ENSG00000175390	0.97044	0.66907
chr11	8019243	8106092	ENSG00000166402	TUB	0.8894865555130848	+	ENSG00000166402	0.0031466	0.47143
chr11	8682410	8714759	ENSG00000166441	RPL27A	1.6648179351711634	+	ENSG00000166441	0.91072	0.8672
chr11	8685438	8685569	ENSG00000212607	SNORA3B	-0.7194239493205854	+			
chr11	8911138	8920075	ENSG00000166452	AKIP1	-0.1749724416947614	+	ENSG00000166452	1.1363e-05	1.8569e-05
chr11	8964773	8977527	ENSG00000254860	TMEM9B-AS1	0.1170844409825894	+			
chr11	9573680	9593457	ENSG00000166483	WEE1	0.3325695700841882	+	ENSG00000166483	0.99973	0.99711
chr11	9664076	9752991	ENSG00000133789	SWAP70	0.577284199625975	+	ENSG00000133789	0.049628	0.34884
chr11	9758291	9811319	ENSG00000246273	SBF2-AS1	-0.2020191406480574	+			
chr11	10308312	10507579	ENSG00000133805	AMPD3	0.4764633008469986	+	ENSG00000133805	1.1323e-12	1.3313e-08
chr11	10541271	10599932	ENSG00000177112	MRVI1-AS1	1.081279958383745	+			
chr11	10858796	10906802	ENSG00000247271	ZBED5-AS1	0.2787540561771105	+			
chr11	11117853	11183611	ENSG00000254401	RP11-179A10.1	-0.4508241064226562	+			
chr11	11841422	11959323	ENSG00000170242	USP47	0.3308825730256868	+	ENSG00000170242	1.0	1.0
chr11	12094007	12263789	ENSG00000133816	MICAL2	2.3647335867491344	+	ENSG00000133816	2.1766e-12	0.13222
chr11	12276079	12359144	ENSG00000133808	MICALCL	-0.4209579824853681	+	ENSG00000133808	3.754e-26	5.4182e-16
chr11	12377184	12530801	ENSG00000197702	PARVA	-0.5410827539666689	+	ENSG00000197702	0.40854	0.34376
chr11	12674590	12944483	ENSG00000187079	TEAD1	-0.3340847103933939	+	ENSG00000187079	0.9998	
chr11	13009576	13012106	ENSG00000189431	RASSF10	-0.7868717808412249	+			
chr11	13276651	13387266	ENSG00000133794	ARNTL	-0.3065405870995558	+	ENSG00000133794	0.99444	0.98764
chr11	13668669	13732346	ENSG00000197601	FAR1	-0.406731069420489	+	ENSG00000197601	0.98504	0.87957
chr11	13962688	14267884	ENSG00000262655	SPON1	1.3833427360669046	+			
chr11	14643722	14872044	ENSG00000152270	PDE3B	-0.4692370906768813	+	ENSG00000152270	5.7226e-05	0.0036165
chr11	15112423	15247208	ENSG00000188487	INSC	-0.4027902344551123	+	ENSG00000188487	1.706e-18	1.3427e-09
chr11	16613131	16756881	ENSG00000110696	C11orf58	-0.3797052035414594	+	ENSG00000110696	0.1654	0.70904
chr11	17380648	17383531	ENSG00000260196	RP1-239B22.5	-0.4288857270803889	+			
chr11	17734773	17856804	ENSG00000129159	KCNC1	-0.5850119696915298	+	ENSG00000129159	0.98957	0.70997
chr11	18394387	18408425	ENSG00000134333	LDHA	3.3264117885758613	+	ENSG00000134333	0.069173	0.058658
chr11	18405608	18406731	ENSG00000256006	AC084117.3	-0.5230341710617789	+			
chr11	18588780	18610255	ENSG00000247595	SPTY2D1-AS1	-0.5237089090740678	+			
chr11	19117098	19176415	ENSG00000177054	ZDHHC13	-0.29250828800943	+	ENSG00000177054	1.1955000000000002e-19	2.5503e-14
chr11	19350723	20121598	ENSG00000166833	NAV2	0.3630238102798329	+	ENSG00000166833	0.99995	0.99752
chr11	20363684	20383783	ENSG00000109854	HTATIP2	0.1817388211952028	+	ENSG00000109854	5.3767e-13	3.6442e-12
chr11	20387529	20509294	ENSG00000185238	PRMT3	-0.6202526729990836	+	ENSG00000185238	4.9032e-25	6.2917e-12
chr11	22666582	22813055	ENSG00000148935	GAS2	-0.1538891419109429	+	ENSG00000148935	0.00080175	0.02629
chr11	27040724	27127809	ENSG00000129151	BBOX1	-0.0191089814993134	+	ENSG00000129151	2.094e-12	1.5017e-12
chr11	27506837	27698174	ENSG00000245573	BDNF-AS	-0.3699218658812906	+			
chr11	30323050	30338227	ENSG00000152219	ARL14EP	-0.4003941541639767	+	ENSG00000152219	0.37864	0.1517
