CHR	GENE_ID	GENE_NAME	gene_start	gene_stop	total_sample_count	count_fdr_0p1	pctile_fdr_0p1	z_score	ens_version	status
2	ENSG00000235092	ID2-AS1	8666635	8681853	73	18	0.246575342	0.757430798	5	autosome
2	ENSG00000119185	ITGB1BP1	9405683	9423547	213	38	0.178403756	0.30848592	12	autosome
2	ENSG00000119203	CPSF3	9423567	9473101	129	2	0.015503876	-0.764293378	13	autosome
2	ENSG00000134330	IAH1	9473657	9496543	188	32	0.170212766	0.254544048	18	autosome
2	ENSG00000151694	ADAM17	9489742	9555792	207	30	0.144927536	0.088027836	12	autosome
2	ENSG00000239300	RP11-400L8.2	9505444	9512412	158	13	0.082278481	-0.32454834	5	autosome
2	ENSG00000115750	TAF1B	9843353	9934416	228	37	0.162280702	0.202307335	16	autosome
2	ENSG00000269973	RP11-95D17.1	9936359	9939590	158	13	0.082278481	-0.32454834	1	autosome
2	ENSG00000260077	RP11-254F7.2	10039091	10040663	105	5	0.047619048	-0.552798494	1	autosome
2	ENSG00000171848	RRM2	10122327	10131419	106	5	0.047169811	-0.555756945	13	autosome
2	ENSG00000151779	NBAS	15166908	15561330	236	13	0.055084746	-0.503633041	12	autosome
2	ENSG00000163032	VSNL1	17539125	17657018	122	2	0.016393443	-0.758435125	11	autosome
2	ENSG00000183891	TTC32	19896642	19901986	162	20	0.12345679	-0.053368045	5	autosome
2	ENSG00000118965	WDR35	19910259	19990131	204	11	0.053921569	-0.511293159	14	autosome
2	ENSG00000227210	AC079145.4	19990216	20004210	145	12	0.082758621	-0.321386374	1	autosome
2	ENSG00000132031	MATN3	19992110	20012694	154	26	0.168831169	0.245445522	12	autosome
2	ENSG00000055917	PUM2	20248690	20352234	206	19	0.09223301	-0.258992661	15	autosome
2	ENSG00000143878	RHOB	20447073	20449445	136	75	0.551470588	2.765322443	9	autosome
2	ENSG00000242628	AC009228.1	24214380	24221516	102	4	0.039215686	-0.60813894	5	autosome
2	ENSG00000138031	ADCY3	24819168	24919839	235	115	0.489361702	2.356303558	14	autosome
2	ENSG00000115137	DNAJC27	24943635	24972094	171	6	0.035087719	-0.635323721	11	autosome
2	ENSG00000224165	DNAJC27-AS1	24971389	25039694	131	5	0.038167939	-0.615038894	5	autosome
2	ENSG00000173567	ADGRF3	26308172	26346588	82	3	0.036585366	-0.62546095	14	autosome
2	ENSG00000173557	C2orf70	26562581	26579532	88	2	0.022727273	-0.716723604	14	autosome
2	ENSG00000243943	ZNF512	27582968	27623215	178	12	0.06741573	-0.42242718	9	autosome
2	ENSG00000119760	SUPT7L	27651508	27663470	124	4	0.032258065	-0.65395845	15	autosome
2	ENSG00000171174	RBKS	27781363	27891098	130	3	0.023076923	-0.714420977	13	autosome
2	ENSG00000179270	C2orf71	29061489	29074261	103	14	0.13592233	0.028723933	6	autosome
2	ENSG00000162949	CAPN13	30722770	30820542	197	14	0.07106599	-0.398388348	16	autosome
2	ENSG00000218739	CEBPZOS	37196487	37216139	187	25	0.13368984	0.014021837	9	autosome
2	ENSG00000115816	CEBPZ	37201611	37231630	200	21	0.105	-0.174915478	14	autosome
2	ENSG00000272054	RP11-423P10.2	37208874	37212677	143	16	0.111888112	-0.129553727	1	autosome
2	ENSG00000119787	ATL2	38294879	38377285	182	38	0.208791209	0.50860289	13	autosome
2	ENSG00000143889	HNRNPLL	38561977	38603586	122	13	0.106557377	-0.164659351	15	autosome
2	ENSG00000138050	THUMPD2	39736304	39779267	177	9	0.050847458	-0.531537757	14	autosome
2	ENSG00000224875	AC083949.1	42143237	42170301	123	5	0.040650407	-0.598690571	2	autosome
2	ENSG00000115944	COX7A2L	42333545	42425088	193	31	0.160621762	0.191382363	14	autosome
2	ENSG00000205054	LINC01121	45164869	45323295	88	1	0.011363636	-0.791558981	6	autosome
2	ENSG00000239332	LINC01119	46827863	46859007	178	14	0.078651685	-0.34843265	5	autosome
2	ENSG00000239605	C2orf61	47045537	47129940	186	25	0.134408602	0.018755257	9	autosome
2	ENSG00000170802	FOXN2	48314636	48379294	162	16	0.098765432	-0.215973307	15	autosome
2	ENSG00000068781	STON1-GTF2A1L	48768953	48776481	99	4	0.04040404	-0.600313018	21	autosome
2	ENSG00000143942	CHAC2	53767791	53775196	51	1	0.019607843	-0.737266649	4	autosome
2	ENSG00000068912	ERLEC1	53787043	53818819	163	4	0.024539877	-0.704786673	13	autosome
2	ENSG00000068878	PSME4	53864066	53970837	195	32	0.164102564	0.214305234	14	autosome
2	ENSG00000028116	VRK2	57907650	58159920	199	14	0.070351759	-0.403091926	16	autosome
2	ENSG00000115392	FANCL	58159242	58241348	209	13	0.062200957	-0.456769138	11	autosome
2	ENSG00000115421	PAPOLG	60756229	60802085	164	8	0.048780488	-0.545149814	12	autosome
2	ENSG00000226622	AC092155.4	62590254	62662654	59	4	0.06779661	-0.419918891	5	autosome
2	ENSG00000231609	AC009501.4	63043921	63048640	54	3	0.055555556	-0.500532516	5	autosome
2	ENSG00000011523	CEP68	65056365	65086854	180	26	0.144444444	0.084846428	13	autosome
2	ENSG00000138069	RAB1A	65070700	65130106	167	26	0.155688623	0.158895112	16	autosome
2	ENSG00000204929	AC074391.1	65436710	66084639	139	14	0.100719424	-0.203105265	12	autosome
2	ENSG00000226819	MEIS1-AS3	66426734	66433451	22	1	0.045454545	-0.567052851	1	autosome
2	ENSG00000243667	WDR92	68122935	68157560	188	14	0.074468085	-0.375983805	6	autosome
2	ENSG00000115946	PNO1	68157843	68176238	194	9	0.046391753	-0.560880861	7	autosome
2	ENSG00000221823	PPP3R1	68178856	68256237	190	14	0.073684211	-0.381146021	10	autosome
2	ENSG00000075340	ADD2	70607617	70768225	173	30	0.173410405	0.27560214	22	autosome
2	ENSG00000152672	CLEC4F	70808642	70820600	95	16	0.168421053	0.242744696	7	autosome
2	ENSG00000144040	SFXN5	72942035	73071836	198	20	0.101010101	-0.201191011	12	autosome
2	ENSG00000135632	SMYD5	73214221	73227237	161	5	0.031055901	-0.661875316	11	autosome
2	ENSG00000114956	DGUOK	73926825	73958961	187	10	0.053475936	-0.514227879	19	autosome
2	ENSG00000237883	DGUOK-AS1	73947641	73981441	188	10	0.053191489	-0.516101105	1	autosome
2	ENSG00000115289	PCGF1	74505042	74508580	62	0	0	-0.866394357	13	autosome
2	ENSG00000115318	LOXL3	74532437	74555690	31	1	0.032258065	-0.65395845	11	autosome
2	ENSG00000272711	RP11-259N19.1	74832654	74833980	53	0	0	-0.866394357	1	autosome
2	ENSG00000168894	RNF181	85595724	85597613	153	10	0.065359477	-0.435968662	9	autosome
2	ENSG00000168890	TMEM150A	85598547	85602698	139	14	0.100719424	-0.203105265	13	autosome
2	ENSG00000273080	RP11-301O19.1	86195770	86196049	134	4	0.029850746	-0.669811875	1	autosome
2	ENSG00000228363	AC015971.2	86562069	86618766	174	13	0.074712644	-0.374373261	2	autosome
2	ENSG00000239305	RNF103	86603392	86623866	179	7	0.039106145	-0.608860324	6	autosome
2	ENSG00000153563	CD8A	86784609	86808396	123	15	0.12195122	-0.063283	15	autosome
2	ENSG00000172086	KRCC1	88027204	88055729	171	8	0.046783626	-0.558300175	7	autosome
2	ENSG00000153574	RPIA	88691643	88750935	148	12	0.081081081	-0.332433833	8	autosome
2	ENSG00000241755	IGKV1-9	89009981	89010515	37	14	0.378378378	1.625421422	1	autosome
2	ENSG00000243238	IGKV2-30	89244780	89245596	25	8	0.32	1.240969845	1	autosome
2	ENSG00000232931	LINC00342	95807117	95816215	165	12	0.072727273	-0.387447948	5	autosome
2	ENSG00000174501	ANKRD36C	95836918	95991831	154	7	0.045454545	-0.567052851	14	autosome
2	ENSG00000231584	FAHD2CP	96010550	96023308	147	13	0.088435374	-0.284002039	8	autosome
2	ENSG00000274286	ADRA2B	96112874	96116245	125	22	0.176	0.292655954	1	autosome
2	ENSG00000163126	ANKRD23	96824525	96844034	155	17	0.109677419	-0.144112272	14	autosome
2	ENSG00000040933	INPP4A	98444853	98594390	197	28	0.14213198	0.069617661	15	autosome
2	ENSG00000183513	COA5	98599309	98608515	167	7	0.041916168	-0.590354884	8	autosome
2	ENSG00000115446	UNC50	98608578	98618515	197	16	0.081218274	-0.331530346	11	autosome
2	ENSG00000273045	C2orf15	99141572	99151487	58	4	0.068965517	-0.412221038	5	autosome
2	ENSG00000115514	TXNDC9	99318981	99340702	165	6	0.036363636	-0.626921152	11	autosome
2	ENSG00000273306	RP11-527J8.1	99405217	99405843	77	1	0.012987013	-0.780868212	1	autosome
2	ENSG00000272902	TBC1D8-AS1	101151659	101155412	24	0	0	-0.866394357	2	autosome
2	ENSG00000115590	IL1R2	101991843	102028544	182	46	0.252747253	0.798075995	13	autosome
2	ENSG00000231851	UTAT33	105097051	105102944	134	5	0.037313433	-0.620666255	5	autosome
2	ENSG00000119147	C2orf40	106063245	106078159	146	81	0.554794521	2.787212242	9	autosome
2	ENSG00000153201	RANBP2	108719480	108785811	121	12	0.099173554	-0.213285617	15	autosome
2	ENSG00000144061	NPHP1	110122310	110205066	149	10	0.067114094	-0.42441361	12	autosome
2	ENSG00000184115	RP13-1039J1.2	110397405	110435166	29	2	0.068965517	-0.412221038	17	autosome
2	ENSG00000144152	FBLN7	112138384	112188216	173	24	0.138728324	0.04720284	12	autosome
2	ENSG00000169629	RGPD8	112370091	112434488	27	0	0	-0.866394357	11	autosome
2	ENSG00000114999	TTL	112482153	112541739	179	9	0.05027933	-0.535279172	7	autosome
2	ENSG00000125630	POLR1B	112541914	112577150	206	24	0.116504854	-0.099150109	15	autosome
2	ENSG00000175497	DPP10	114442298	115845752	184	15	0.081521739	-0.329531874	16	autosome
2	ENSG00000171227	TMEM37	119429900	119438520	98	14	0.142857143	0.074393233	6	autosome
2	ENSG00000080293	SCTR	119439842	119525301	157	73	0.464968153	2.195659519	9	autosome
2	ENSG00000144118	RALB	120240063	120294713	156	41	0.262820513	0.864413581	13	autosome
2	ENSG00000186684	CYP27C1	127184119	127220078	180	8	0.044444444	-0.573704885	12	autosome
2	ENSG00000136731	UGGT1	128091199	128195677	189	14	0.074074074	-0.37857857	12	autosome
2	ENSG00000136718	IMP4	130342349	130346624	110	5	0.045454545	-0.567052851	9	autosome
2	ENSG00000136002	ARHGEF4	130913985	131047263	182	24	0.131868132	0.002024957	18	autosome
2	ENSG00000152102	FAM168B	131047875	131093460	68	4	0.058823529	-0.479011232	17	autosome
2	ENSG00000115762	PLEKHB2	131104846	131353709	82	12	0.146341463	0.097339272	16	autosome
2	ENSG00000173272	MZT2A	131464899	131492743	145	40	0.275862069	0.95029892	15	autosome
2	ENSG00000163040	CCDC74A	131527832	131533666	143	29	0.202797203	0.469129285	14	autosome
2	ENSG00000121966	CXCR4	136114348	136118165	140	1	0.007142857	-0.819354977	6	autosome
2	ENSG00000144229	THSD7B	136765544	137677717	169	15	0.088757396	-0.281881357	11	autosome
2	ENSG00000121964	GTDC1	143938067	144332568	184	9	0.048913043	-0.544276867	14	autosome
2	ENSG00000169554	ZEB2	144364363	144524583	220	7	0.031818182	-0.656855303	18	autosome
2	ENSG00000121989	ACVR2A	147844516	147930396	189	12	0.063492063	-0.448266539	14	autosome
2	ENSG00000115947	ORC4	147930826	148020763	194	15	0.077319588	-0.357205197	13	autosome
2	ENSG00000115963	RND3	150468194	150539011	178	21	0.117977528	-0.089451797	13	autosome
2	ENSG00000227400	AC012501.2	153421957	153593288	138	10	0.072463768	-0.389183261	2	autosome
2	ENSG00000177519	RPRM	153477337	153478808	123	8	0.06504065	-0.4380683	3	autosome
2	ENSG00000153237	CCDC148	158171080	158456753	128	4	0.03125	-0.660597072	17	autosome
2	ENSG00000226266	AC009961.3	159670707	159712435	124	9	0.072580645	-0.388413565	6	autosome
2	ENSG00000115271	GCA	162318839	162371406	172	8	0.046511628	-0.560091421	10	autosome
2	ENSG00000136531	SCN2A	165208261	165392310	100	7	0.07	-0.405408438	15	autosome
2	ENSG00000081479	LRP2	169127108	169362685	130	7	0.053846154	-0.511789804	12	autosome
2	ENSG00000071909	MYO3B	170178144	170655171	101	12	0.118811881	-0.083957153	18	autosome
2	ENSG00000115935	WIPF1	174559571	174682916	239	28	0.117154812	-0.094869806	17	autosome
2	ENSG00000163492	CCDC141	178830268	179050086	129	17	0.131782946	0.001463962	14	autosome
2	ENSG00000234663	LINC01934	181101931	181399559	28	0	0	-0.866394357	5	autosome
2	ENSG00000231858	AC067945.4	191021525	191032314	90	2	0.022222222	-0.720049621	5	autosome
2	ENSG00000128641	MYO1B	191245184	191425389	173	16	0.092485549	-0.257329559	18	autosome
2	ENSG00000240344	PPIL3	200870906	200889303	117	20	0.170940171	0.259334383	8	autosome
2	ENSG00000196290	NIF3L1	200889326	200903930	114	11	0.096491228	-0.230950108	14	autosome
2	ENSG00000115942	ORC2	200908972	200963680	122	7	0.057377049	-0.488537046	8	autosome
2	ENSG00000183308	AC005037.3	200963377	201009102	100	8	0.08	-0.339553307	6	autosome
2	ENSG00000155744	FAM126B	200973717	201061424	93	8	0.086021505	-0.299898604	9	autosome
2	ENSG00000155755	TMEM237	201620183	201643570	171	14	0.081871345	-0.327229539	18	autosome
2	ENSG00000138395	CDK15	201790460	201895550	86	5	0.058139535	-0.483515687	14	autosome
2	ENSG00000182329	KIAA2012	202073288	202205203	85	3	0.035294118	-0.633964482	12	autosome
2	ENSG00000114948	ADAM23	206443538	206621130	184	37	0.201086957	0.457866435	12	autosome
2	ENSG00000144410	CPO	206939553	206969474	162	9	0.055555556	-0.500532516	4	autosome
2	ENSG00000237892	KLF7-IT1	207120883	207122044	36	2	0.055555556	-0.500532516	1	autosome
2	ENSG00000224342	AC007879.1	207173633	207222790	72	2	0.027777778	-0.683463437	1	autosome
2	ENSG00000078018	MAP2	209424057	209734118	163	22	0.134969325	0.022447906	19	autosome
2	ENSG00000115361	ACADL	210187938	210225259	149	14	0.093959732	-0.247621311	7	autosome
2	ENSG00000115425	PECR	216038408	216082955	176	17	0.096590909	-0.230293657	13	autosome
2	ENSG00000127837	AAMP	218264122	218270257	61	1	0.016393443	-0.758435125	9	autosome
2	ENSG00000123992	DNPEP	219373545	219400022	88	7	0.079545455	-0.342546722	18	autosome
2	ENSG00000123989	CHPF	219538946	219543662	185	21	0.113513514	-0.118849623	13	autosome
2	ENSG00000188760	TMEM198	219543787	219550595	143	6	0.041958042	-0.590079121	10	autosome
2	ENSG00000152049	KCNE4	223051813	223198399	141	27	0.191489362	0.394661349	6	autosome
2	ENSG00000152056	AP1S3	223751685	223838027	183	10	0.054644809	-0.506530252	16	autosome
2	ENSG00000225963	AC009950.2	230121369	230174223	216	33	0.152777778	0.139725705	7	autosome
2	ENSG00000135916	ITM2C	230864638	230879248	215	107	0.497674419	2.411047061	15	autosome
2	ENSG00000224376	AC017104.6	231388975	231394991	44	5	0.113636364	-0.118040592	1	autosome
2	ENSG00000132321	IQCA1	236324146	236507542	165	30	0.181818182	0.330971667	16	autosome
2	ENSG00000283635	RP11-5O24.1	238289126	238299801	47	0	0	-0.866394357	1	autosome
2	ENSG00000218416	PP14571	240449417	240456714	185	17	0.091891892	-0.261239096	4	autosome
2	ENSG00000219159	AC011298.2	240686333	240690414	34	5	0.147058824	0.102063456	4	autosome
2	ENSG00000226321	CROCC2	240906329	240993311	197	23	0.116751269	-0.097527342	5	autosome
2	ENSG00000233392	AC104809.4	240954616	240967344	72	3	0.041666667	-0.591997977	5	autosome
2	ENSG00000115685	PPP1R7	241149575	241183652	220	12	0.054545455	-0.50718455	14	autosome
2	ENSG00000233296	AC092159.2	677185	697371	57	6	0.105263158	-0.173182449	1	autosome
2	ENSG00000134321	RSAD2	6865819	6898239	157	9	0.057324841	-0.488880865	11	autosome
2	ENSG00000234818	AC092687.5	10589290	10604830	117	3	0.025641026	-0.697535046	1	autosome
2	ENSG00000084674	APOB	21001428	21044073	101	21	0.207920792	0.502870749	14	autosome
2	ENSG00000214711	CAPN14	31173055	31233858	131	32	0.244274809	0.742280606	9	autosome
2	ENSG00000162959	MEMO1	31865059	32011230	133	6	0.045112782	-0.569303539	13	autosome
2	ENSG00000162961	DPY30	32011885	32039812	144	2	0.013888889	-0.774928897	13	autosome
2	ENSG00000021574	SPAST	32063610	32157637	147	13	0.088435374	-0.284002039	11	autosome
2	ENSG00000276517	AL133243.2	32526503	32529507	21	0	0	-0.866394357	1	autosome
2	ENSG00000279519	RP11-288C18.1	36839921	36842539	147	6	0.040816327	-0.597597903	1	autosome
2	ENSG00000115808	STRN	36843639	36966472	172	14	0.081395349	-0.330364219	11	autosome
2	ENSG00000008869	HEATR5B	36968382	37084342	208	14	0.067307692	-0.423138666	11	autosome
2	ENSG00000229160	AC009229.6	38132636	38138946	77	12	0.155844156	0.159919378	1	autosome
2	ENSG00000223658	C1GALT1C1L	43675150	43676322	99	8	0.080808081	-0.33423168	7	autosome
2	ENSG00000170577	SIX2	45005160	45009430	45	2	0.044444444	-0.573704885	7	autosome
2	ENSG00000163001	CFAP36	55519603	55545879	188	11	0.058510638	-0.48107178	11	autosome
2	ENSG00000138035	PNPT1	55634264	55693910	211	15	0.071090047	-0.398229916	14	autosome
2	ENSG00000162927	PUS10	60941968	61018161	158	5	0.03164557	-0.657992043	13	autosome
2	ENSG00000197223	C1D	68041129	68110948	95	6	0.063157895	-0.450467212	11	autosome
2	ENSG00000116001	TIA1	70209443	70248660	151	8	0.052980132	-0.517492999	15	autosome
2	ENSG00000143977	SNRPG	70281361	70293771	141	7	0.04964539	-0.539453989	13	autosome
2	ENSG00000035141	FAM136A	70295974	70302090	163	17	0.104294479	-0.179561699	7	autosome
2	ENSG00000124356	STAMBP	73828915	73873659	153	11	0.071895425	-0.392926093	15	autosome
2	ENSG00000115364	MRPL19	75646782	75690851	210	30	0.142857143	0.074393233	13	autosome
2	ENSG00000270696	RP11-342K6.1	75660461	75662208	148	11	0.074324324	-0.376930543	1	autosome
2	ENSG00000186854	TRABD2A	84821649	84907008	166	43	0.259036145	0.839491574	10	autosome
2	ENSG00000176407	KCMF1	84971092	85059472	88	6	0.068181818	-0.417382098	17	autosome
2	ENSG00000225420	AC104134.2	88538719	88575610	128	5	0.0390625	-0.60914775	1	autosome
2	ENSG00000158050	DUSP2	96143165	96145440	142	24	0.169014085	0.246650116	4	autosome
2	ENSG00000125611	CHCHD5	112584239	112589275	155	6	0.038709677	-0.611471268	15	autosome
2	ENSG00000136682	CBWD2	113437690	113496189	161	26	0.161490683	0.197104658	14	autosome
2	ENSG00000163161	ERCC3	127257289	127294176	183	8	0.043715847	-0.578503073	12	autosome
2	ENSG00000163166	IWS1	127436206	127526886	195	12	0.061538462	-0.461132011	14	autosome
2	ENSG00000231731	AC010976.2	127455393	127514623	188	13	0.069148936	-0.41101313	7	autosome
2	ENSG00000272789	RP11-286H15.1	127625996	127626848	59	6	0.101694915	-0.196681157	1	autosome
2	ENSG00000144231	POLR2D	127843550	127858157	176	15	0.085227273	-0.305129033	10	autosome
2	ENSG00000144233	AMMECR1L	127861629	127885922	147	6	0.040816327	-0.597597903	9	autosome
2	ENSG00000136710	CCDC115	130338240	130342224	68	3	0.044117647	-0.575857013	9	autosome
2	ENSG00000072135	PTPN18	130356006	130375409	110	21	0.190909091	0.390839968	12	autosome
2	ENSG00000213222	AC093724.2	131723252	131724279	134	5	0.037313433	-0.620666255	3	autosome
2	ENSG00000135999	EPC2	148644439	148787568	105	6	0.057142857	-0.490079321	11	autosome
2	ENSG00000230918	AC008063.2	162073255	162075169	69	1	0.014492754	-0.770952138	1	autosome
2	ENSG00000163092	XIRP2	166888486	167259753	38	18	0.473684211	2.253059231	19	autosome
2	ENSG00000138385	SSB	169791932	169811756	155	11	0.070967742	-0.399035361	15	autosome
2	ENSG00000138382	METTL5	169810080	169824931	162	18	0.111111111	-0.134670676	14	autosome
2	ENSG00000204335	SP5	170715350	170718078	131	2	0.015267176	-0.765852172	3	autosome
2	ENSG00000115806	GORASP2	170928463	170967129	150	7	0.046666667	-0.559070411	12	autosome
2	ENSG00000198586	TLK1	170990822	171231314	153	11	0.071895425	-0.392926093	13	autosome
2	ENSG00000163364	LINC01116	176629588	176637709	33	4	0.121212121	-0.068150341	9	autosome
2	ENSG00000229337	AC079305.8	177155621	177212562	89	3	0.033707865	-0.644410768	1	autosome
2	ENSG00000170144	HNRNPA3	177212662	177223958	114	11	0.096491228	-0.230950108	20	autosome
2	ENSG00000018510	AGPS	177392697	177559299	103	7	0.067961165	-0.418835212	13	autosome
2	ENSG00000138434	SSFA2	181891887	181930738	63	5	0.079365079	-0.343734585	16	autosome
2	ENSG00000162999	DUSP19	183078558	183100005	148	4	0.027027027	-0.688407516	12	autosome
2	ENSG00000224643	AC064871.3	183083404	183108519	157	4	0.025477707	-0.698610583	5	autosome
2	ENSG00000228509	AC006460.2	190676943	190708716	115	5	0.043478261	-0.580067699	5	autosome
2	ENSG00000272211	RP11-347P5.1	196151262	196154881	78	3	0.038461538	-0.61310539	1	autosome
2	ENSG00000144395	CCDC150	196639553	196762483	52	4	0.076923077	-0.359816424	17	autosome
2	ENSG00000138400	MDH1B	206737762	206765356	87	12	0.137931034	0.041952282	12	autosome
2	ENSG00000144589	STK11IP	219597859	219616451	149	6	0.040268456	-0.601205909	21	autosome
2	ENSG00000135903	PAX3	222199887	222298996	81	1	0.012345679	-0.785091726	18	autosome
2	ENSG00000124003	MOGAT1	222671785	222709930	22	0	0	-0.866394357	12	autosome
2	ENSG00000251485	AC068134.10	232343115	232343344	40	0	0	-0.866394357	1	autosome
2	ENSG00000167165	UGT1A6	233692865	233756351	120	14	0.116666667	-0.098084492	18	autosome
2	ENSG00000144488	ESPNL	238100156	238133287	188	82	0.436170213	2.006010306	14	autosome
2	ENSG00000260942	CAPN10-AS1	240582699	240586699	131	5	0.038167939	-0.615038894	1	autosome
2	ENSG00000007001	UPP2	157876701	158136154	151	12	0.079470199	-0.34304232	12	autosome
2	ENSG00000066032	CTNNA2	79185230	80648861	159	37	0.232704403	0.666083541	18	autosome
2	ENSG00000074054	CLASP1	121337775	121649587	150	12	0.08	-0.339553307	17	autosome
2	ENSG00000077232	DNAJC10	182716040	182794464	153	13	0.08496732	-0.306840954	17	autosome
