CHR	GENE_ID.v2	GENE_ID	GENE_NAME	gene_start	gene_stop	total_sample_count	z_score
7	ENSG00000213462	ENSG00000213462.4	ERV3-1	64991036	65006743	529	2.955175126
7	ENSG00000146757	ENSG00000146757.13	ZNF92	65373798	65401135	535	-0.45555028
7	ENSG00000196715	ENSG00000196715.5	VKORC1L1	65873266	65959563	521	-0.199853118
7	ENSG00000169919	ENSG00000169919.16	GUSB	65960683	65982314	525	0.25423628
7	ENSG00000126522	ENSG00000126522.16	ASL	66075797	66093558	463	-0.562951555
7	ENSG00000241258	ENSG00000241258.6	CRCP	66114603	66154568	470	0.201847882
7	ENSG00000169902	ENSG00000169902.13	TPST1	66205198	66420543	641	0.884682393
7	ENSG00000243335	ENSG00000243335.9	KCTD7	66628766	66649067	556	0.142743235
7	ENSG00000154710	ENSG00000154710.16	RABGEF1	66682163	66808064	566	0.148319521
7	ENSG00000106609	ENSG00000106609.16	TMEM248	66921224	66958551	423	-0.437851554
7	ENSG00000198874	ENSG00000198874.12	TYW1	66995172	67239519	670	1.568003686
7	ENSG00000158321	ENSG00000158321.15	AUTS2	69598918	70793068	804	-0.306392706
7	ENSG00000185274	ENSG00000185274.11	WBSCR17	71132168	71713600	775	1.132466522
7	ENSG00000277149	ENSG00000277149.4	TYW1B	72558743	72828198	380	-0.317178706
7	ENSG00000196313	ENSG00000196313.11	POM121	72879364	72951440	526	-0.575602591
7	ENSG00000009954	ENSG00000009954.10	BAZ1B	73440397	73522278	500	-0.492732699
7	ENSG00000106635	ENSG00000106635.7	BCL7B	73536355	73558002	111	-0.760525741
7	ENSG00000106638	ENSG00000106638.15	TBL2	73568931	73578791	380	-0.264300997
7	ENSG00000009950	ENSG00000009950.15	MLXIPL	73593193	73624543	408	2.878121007
7	ENSG00000176410	ENSG00000176410.7	DNAJC30	73680968	73683453	540	-0.385071073
7	ENSG00000071462	ENSG00000071462.11	WBSCR22	73683567	73705149	531	-0.364048339
7	ENSG00000106089	ENSG00000106089.11	STX1A	73699205	73719659	523	-0.407364014
7	ENSG00000106665	ENSG00000106665.15	CLIP2	74289474	74405943	669	-0.22043384
7	ENSG00000006704	ENSG00000006704.10	GTF2IRD1	74453789	74602604	685	-0.362980322
7	ENSG00000274523	ENSG00000274523.4	RCC1L	75027121	75074228	603	-0.092572673
7	ENSG00000272391	ENSG00000272391.5	POM121C	75416789	75486271	704	-0.405508515
7	ENSG00000127946	ENSG00000127946.16	HIP1	75533299	75738962	795	0.753234618
7	ENSG00000127948	ENSG00000127948.15	POR	75899199	75986836	646	1.161323503
7	ENSG00000189077	ENSG00000189077.10	TMEM120A	75986855	75994659	518	0.062696931
7	ENSG00000127952	ENSG00000127952.16	STYXL1	75996337	76048004	553	-0.057603022
7	ENSG00000146701	ENSG00000146701.11	MDH2	76048050	76067508	419	0.509514001
7	ENSG00000146700	ENSG00000146700.8	SSC4D	76389333	76409695	240	-0.239330968
7	ENSG00000188372	ENSG00000188372.14	ZP3	76424906	76442071	374	0.193312685
7	ENSG00000091073	ENSG00000091073.19	DTX2	76461675	76505994	611	0.993311503
7	ENSG00000243566	ENSG00000243566.6	UPK3B	76510427	76516521	354	2.902884552
7	ENSG00000146707	ENSG00000146707.14	POMZP3	76609985	76625683	565	0.991817553
7	ENSG00000135205	ENSG00000135205.14	CCDC146	77122433	77329533	770	1.363004767
7	ENSG00000127951	ENSG00000127951.6	FGL2	77193370	77199848	228	1.175147741
7	ENSG00000186088	ENSG00000186088.15	GSAP	77310750	77416400	697	0.55061252
7	ENSG00000127947	ENSG00000127947.15	PTPN12	77537274	77640071	639	-0.231338628
7	ENSG00000187257	ENSG00000187257.15	RSBN1L	77696442	77783022	556	-0.531859667
7	ENSG00000135211	ENSG00000135211.5	TMEM60	77793727	77798580	505	-0.470052874
7	ENSG00000006576	ENSG00000006576.16	PHTF2	77798791	77957503	478	-0.530901997
7	ENSG00000187391	ENSG00000187391.19	MAGI2	78017056	79453574	827	-0.079410178
7	ENSG00000127955	ENSG00000127955.15	GNAI1	80133954	80219402	633	-0.151110957
7	ENSG00000019991	ENSG00000019991.15	HGF	81699005	81770438	412	-0.377243676
7	ENSG00000153956	ENSG00000153956.15	CACNA2D1	81946443	82443798	812	-0.237818729
7	ENSG00000186472	ENSG00000186472.19	PCLO	82754012	83162930	670	-0.581304177
7	ENSG00000075213	ENSG00000075213.10	SEMA3A	83955776	84492724	754	-0.348222737
7	ENSG00000153993	ENSG00000153993.13	SEMA3D	84995552	85186855	496	-0.395073825
7	ENSG00000164659	ENSG00000164659.14	KIAA1324L	86876905	87059699	258	-0.076428001
7	ENSG00000005469	ENSG00000005469.11	CROT	87345680	87399795	340	-0.46751729
7	ENSG00000085563	ENSG00000085563.14	ABCB1	87503632	87713323	647	-0.187613336
7	ENSG00000008277	ENSG00000008277.14	ADAM22	87934142	88202889	512	-0.619573103
7	ENSG00000075142	ENSG00000075142.13	SRI	88205117	88226993	502	-0.280803337
7	ENSG00000164647	ENSG00000164647.8	STEAP1	90154374	90164829	534	-0.003213184
7	ENSG00000157214	ENSG00000157214.13	STEAP2	90167589	90238137	660	0.85414266
7	ENSG00000105792	ENSG00000105792.19	CFAP69	90245173	90311063	529	0.14436006
7	ENSG00000105793	ENSG00000105793.15	GTPBP10	90335222	90391455	646	0.342237427
7	ENSG00000157224	ENSG00000157224.15	CLDN12	90383720	90513402	714	-0.393409502
7	ENSG00000058091	ENSG00000058091.16	CDK14	90563734	91210590	814	-0.239399537
7	ENSG00000105810	ENSG00000105810.9	CDK6	92604920	92836594	600	-0.367706294
7	ENSG00000127928	ENSG00000127928.12	GNGT1	93591572	93911265	400	0.006256612
7	ENSG00000127995	ENSG00000127995.16	CASD1	94509218	94557019	591	0.036770898
7	ENSG00000127990	ENSG00000127990.15	SGCE	94585229	94656209	420	0.171310603
7	ENSG00000242265	ENSG00000242265.5	PEG10	94656324	94669695	360	1.593273326
7	ENSG00000158528	ENSG00000158528.11	PPP1R9A	94907201	95296415	718	-0.041645093
7	ENSG00000105852	ENSG00000105852.10	PON3	95359943	95396363	500	0.619109257
7	ENSG00000105854	ENSG00000105854.12	PON2	95404862	95435329	570	1.198648945
7	ENSG00000004799	ENSG00000004799.7	PDK4	95583498	95596491	587	4.835350146
7	ENSG00000158560	ENSG00000158560.14	DYNC1I1	95772505	96110322	748	-0.164860743
7	ENSG00000127922	ENSG00000127922.9	SEM1	96481625	96709891	587	-0.025435482
7	ENSG00000196636	ENSG00000196636.7	SDHAF3	97116589	97181763	554	-0.37342888
7	ENSG00000070669	ENSG00000070669.16	ASNS	97852117	97872542	638	0.042632829
7	ENSG00000164715	ENSG00000164715.5	LMTK2	98106884	98209633	550	-0.235779082
7	ENSG00000205356	ENSG00000205356.9	TECPR1	98214623	98252251	700	-0.211423289
7	ENSG00000164713	ENSG00000164713.9	BRI3	98252378	98310441	636	1.983278761
7	ENSG00000006453	ENSG00000006453.13	BAIAP2L1	98291650	98401068	635	3.60160078
7	ENSG00000106236	ENSG00000106236.3	NPTX2	98617296	98629868	176	2.353546174
7	ENSG00000198742	ENSG00000198742.9	SMURF1	99027437	99144100	579	-0.372217795
7	ENSG00000197343	ENSG00000197343.10	ZNF655	99558536	99576453	297	-0.452726054
7	ENSG00000146833	ENSG00000146833.15	TRIM4	99890412	99919600	488	0.257974732
7	ENSG00000160862	ENSG00000160862.12	AZGP1	99966719	99976157	502	0.960032139
7	ENSG00000106261	ENSG00000106261.16	ZKSCAN1	100015571	100041689	649	-0.303273525
7	ENSG00000166529	ENSG00000166529.14	ZSCAN21	100049773	100065038	394	-0.643213174
7	ENSG00000166526	ENSG00000166526.16	ZNF3	100069971	100082548	585	-0.537728466
7	ENSG00000166508	ENSG00000166508.17	MCM7	100092728	100101865	450	-0.5239893
7	ENSG00000166997	ENSG00000166997.7	CNPY4	100119612	100125511	173	-0.765060031
7	ENSG00000066923	ENSG00000066923.17	STAG3	100177562	100220546	631	1.708766597
7	ENSG00000239521	ENSG00000239521.7	GATS	100200652	100272218	625	2.001544074
7	ENSG00000213413	ENSG00000213413.2	PVRIG	100218240	100221490	543	0.796336899
7	ENSG00000085514	ENSG00000085514.15	PILRA	100373444	100400099	544	0.534696734
7	ENSG00000078487	ENSG00000078487.17	ZCWPW1	100400852	100428792	397	-0.172619663
7	ENSG00000172354	ENSG00000172354.9	GNB2	100673530	100679174	235	-0.624694459
7	ENSG00000146830	ENSG00000146830.9	GIGYF1	100679506	100689448	498	-0.356677717
7	ENSG00000196411	ENSG00000196411.9	EPHB4	100802564	100827521	600	-0.200260217
7	ENSG00000146828	ENSG00000146828.17	SLC12A9	100826819	100867008	629	-0.487216828
7	ENSG00000087077	ENSG00000087077.13	TRIP6	100867137	100873454	583	0.187230495
7	ENSG00000087087	ENSG00000087087.18	SRRT	100875125	100888664	593	-0.418118953
7	ENSG00000087085	ENSG00000087085.13	ACHE	100889993	100896974	420	-0.211423289
7	ENSG00000106366	ENSG00000106366.8	SERPINE1	101127088	101139266	623	2.354828958
7	ENSG00000106367	ENSG00000106367.13	AP1S1	101154396	101161596	545	0.114251652
7	ENSG00000106397	ENSG00000106397.11	PLOD3	101205976	101218318	490	-0.53948091
7	ENSG00000106400	ENSG00000106400.11	ZNHIT1	101217673	101224190	499	-0.250348629
7	ENSG00000106404	ENSG00000106404.13	CLDN15	101232091	101238820	463	-0.128966041
7	ENSG00000214253	ENSG00000214253.8	FIS1	101239457	101252316	524	-0.638346876
7	ENSG00000257923	ENSG00000257923.9	CUX1	101815903	102283957	781	-0.383800557
7	ENSG00000160999	ENSG00000160999.10	SH2B2	102285090	102321711	583	-0.616970221
7	ENSG00000128563	ENSG00000128563.13	PRKRIP1	102363871	102426676	668	-0.460085727
7	ENSG00000160991	ENSG00000160991.15	ORAI2	102433105	102456237	661	0.284075241
7	ENSG00000160993	ENSG00000160993.3	ALKBH4	102456821	102464876	273	-0.488660018
7	ENSG00000161036	ENSG00000161036.12	LRWD1	102464928	102473117	483	1.97542942
7	ENSG00000005075	ENSG00000005075.15	POLR2J	102473168	102478907	516	-0.011526421
7	ENSG00000189056	ENSG00000189056.13	RELN	103471783	103989516	572	-0.073251001
7	ENSG00000005483	ENSG00000005483.20	KMT2E	105014321	105114361	520	-0.443271704
7	ENSG00000135250	ENSG00000135250.16	SRPK2	105110703	105399308	654	-0.236002529
7	ENSG00000146776	ENSG00000146776.14	ATXN7L1	105605066	105876604	826	-0.443334079
7	ENSG00000128536	ENSG00000128536.15	CDHR3	105876795	106033773	820	0.891270394
7	ENSG00000105835	ENSG00000105835.11	NAMPT	106248284	106285192	636	0.60369158
7	ENSG00000253276	ENSG00000253276.2	CCDC71L	106656764	106660996	577	-0.463317908
7	ENSG00000005249	ENSG00000005249.12	PRKAR2B	107044648	107161811	645	-0.060851622
7	ENSG00000105856	ENSG00000105856.13	HBP1	107168960	107201554	548	-0.428980966
7	ENSG00000164597	ENSG00000164597.13	COG5	107202529	107563957	657	-0.157391982
7	ENSG00000105865	ENSG00000105865.10	DUS4L	107563483	107578464	542	-0.498120632
7	ENSG00000075790	ENSG00000075790.10	BCAP29	107580057	107623317	592	-0.281569618
7	ENSG00000091136	ENSG00000091136.13	LAMB1	107923802	108003255	757	2.941075389
7	ENSG00000091129	ENSG00000091129.19	NRCAM	108147622	108456717	661	0.425935761
7	ENSG00000135241	ENSG00000135241.16	PNPLA8	108470421	108528161	575	-0.380325419
7	ENSG00000177683	ENSG00000177683.13	THAP5	108554542	108569453	523	-0.304911347
7	ENSG00000128590	ENSG00000128590.4	DNAJB9	108569750	108574850	495	-0.394091737
7	ENSG00000184903	ENSG00000184903.9	IMMP2L	110663050	111562517	764	-0.346432168
7	ENSG00000128512	ENSG00000128512.20	DOCK4	111726109	112206411	809	-0.210595372
7	ENSG00000198839	ENSG00000198839.9	ZNF277	112206587	112343096	366	-0.533505361
7	ENSG00000105976	ENSG00000105976.14	MET	116672389	116798386	565	0.849562478
7	ENSG00000198898	ENSG00000198898.13	CAPZA2	116811069	116922049	522	-0.329469566
7	ENSG00000004866	ENSG00000004866.20	ST7	117014887	117230103	462	-0.533267698
7	ENSG00000001626	ENSG00000001626.14	CFTR	117465783	117715971	547	-0.415909541
7	ENSG00000077063	ENSG00000077063.10	CTTNBP2	117710701	117874139	583	-0.456130078
7	ENSG00000128534	ENSG00000128534.7	LSM8	118184031	118192824	499	-0.236926098
7	ENSG00000106034	ENSG00000106034.17	CPED1	120988676	121297444	744	1.720508339
7	ENSG00000081803	ENSG00000081803.15	CADPS2	122318424	122886759	792	0.581831362
7	ENSG00000128609	ENSG00000128609.14	NDUFA5	123536996	123558255	445	0.082077702
7	ENSG00000146809	ENSG00000146809.12	ASB15	123567009	123639481	178	-0.617809275
7	ENSG00000170807	ENSG00000170807.11	LMOD2	123655806	123664290	153	0.300764714
7	ENSG00000106299	ENSG00000106299.7	WASL	123681934	123749067	547	-0.391420169
7	ENSG00000170775	ENSG00000170775.2	GPR37	124745996	124765627	463	-0.620816291
7	ENSG00000128513	ENSG00000128513.14	POT1	124822385	124929872	568	-0.244440825
7	ENSG00000048405	ENSG00000048405.9	ZNF800	127346789	127431924	712	-0.316782618
7	ENSG00000179562	ENSG00000179562.2	GCC1	127580617	127593611	493	-0.351357942
7	ENSG00000197157	ENSG00000197157.10	SND1	127652179	128092607	654	-0.082382275
7	ENSG00000174697	ENSG00000174697.4	LEP	128241283	128257628	372	0.037045085
7	ENSG00000106344	ENSG00000106344.8	RBM28	128297684	128343908	649	-0.41679629
7	ENSG00000224940	ENSG00000224940.8	PRRT4	128350324	128361685	417	-0.495720226
7	ENSG00000128595	ENSG00000128595.16	CALU	128739291	128771807	591	0.750754173
7	ENSG00000128617	ENSG00000128617.2	OPN1SW	128772490	128775790	360	-0.11839769
7	ENSG00000128596	ENSG00000128596.16	CCDC136	128790756	128822132	407	0.270755589
7	ENSG00000128591	ENSG00000128591.15	FLNC	128830376	128859274	460	1.885292815
7	ENSG00000135253	ENSG00000135253.13	KCP	128876864	128910719	313	-0.046652068
7	ENSG00000272899	ENSG00000272899.3	RP11-309L24.4	128866307	128872044	338	0.644632399
7	ENSG00000158457	ENSG00000158457.5	TSPAN33	129144891	129169697	492	1.991241376
7	ENSG00000128602	ENSG00000128602.9	SMO	129188871	129213416	415	-0.219492979
7	ENSG00000158467	ENSG00000158467.16	AHCYL2	129225022	129430211	679	-0.299215341
7	ENSG00000186591	ENSG00000186591.11	UBE2H	129830731	129952949	569	0.107577675
7	ENSG00000091732	ENSG00000091732.15	ZC3HC1	130018285	130051451	548	-0.502315015
7	ENSG00000128607	ENSG00000128607.13	KLHDC10	130070509	130135720	623	0.279895219
7	ENSG00000146842	ENSG00000146842.16	TMEM209	130164714	130207770	610	-0.56278555
7	ENSG00000106484	ENSG00000106484.14	MEST	130491328	130506237	471	5.532226034
7	ENSG00000158623	ENSG00000158623.14	COPG2	130506296	130668647	561	5.29131448
7	ENSG00000128585	ENSG00000128585.17	MKLN1	131110176	131493963	800	-0.253284808
7	ENSG00000128567	ENSG00000128567.16	PODXL	131500261	131558217	706	0.741074513
7	ENSG00000221866	ENSG00000221866.9	PLXNA4	132123331	132648688	799	0.543865402
7	ENSG00000106554	ENSG00000106554.11	CHCHD3	132784867	133082088	556	0.178882677
7	ENSG00000131558	ENSG00000131558.14	EXOC4	133253072	134066589	753	-0.17851224
7	ENSG00000198074	ENSG00000198074.9	AKR1B10	134527591	134541408	413	0.497283113
7	ENSG00000227471	ENSG00000227471.8	AKR1B15	134549135	134579875	246	-0.336667509
7	ENSG00000122786	ENSG00000122786.19	CALD1	134744251	134970728	678	0.788313765
7	ENSG00000146856	ENSG00000146856.14	AGBL3	134986507	135147963	643	-0.152048941
7	ENSG00000122783	ENSG00000122783.16	C7orf49	135092362	135170795	661	2.01680016
7	ENSG00000146859	ENSG00000146859.6	TMEM140	135148163	135165781	574	1.674241252
7	ENSG00000105875	ENSG00000105875.13	WDR91	135183838	135211534	629	1.152636651
7	ENSG00000080802	ENSG00000080802.18	CNOT4	135361794	135510127	698	-0.506972812
7	ENSG00000155561	ENSG00000155561.14	NUP205	135557918	135648757	635	-0.427652869
7	ENSG00000164707	ENSG00000164707.15	SLC13A4	135681236	135729258	623	0.161634746
7	ENSG00000189320	ENSG00000189320.8	FAM180A	135728347	135748846	530	0.167699906
7	ENSG00000105887	ENSG00000105887.10	MTPN	135926760	135977353	357	-0.505978294
7	ENSG00000181072	ENSG00000181072.11	CHRM2	136868668	137020255	546	0.554044495
7	ENSG00000157680	ENSG00000157680.15	DGKI	137381036	137847092	587	-0.299282559
7	ENSG00000182158	ENSG00000182158.14	CREB3L2	137874978	138002067	663	-0.345784244
7	ENSG00000122779	ENSG00000122779.17	TRIM24	138460333	138589993	615	-0.423793924
7	ENSG00000105929	ENSG00000105929.15	ATP6V0A4	138706294	138799560	280	-0.59415718
7	ENSG00000122778	ENSG00000122778.9	KIAA1549	138831380	138981318	684	-0.372014848
7	ENSG00000105939	ENSG00000105939.12	ZC3HAV1	139043519	139109719	668	0.171597081
7	ENSG00000157741	ENSG00000157741.14	UBN2	139230355	139308236	462	-0.48977521
7	ENSG00000188883	ENSG00000188883.4	KLRG2	139452689	139483712	433	-0.649180702
7	ENSG00000064393	ENSG00000064393.15	HIPK2	139561569	139777778	750	-0.381101981
7	ENSG00000059377	ENSG00000059377.16	TBXAS1	139777050	140020325	804	-0.414691164
7	ENSG00000059378	ENSG00000059378.12	PARP12	140023743	140063721	534	0.210014031
7	ENSG00000006459	ENSG00000006459.10	KDM7A	140084745	140177035	607	0.564290666
7	ENSG00000146966	ENSG00000146966.12	DENND2A	140518419	140641485	675	0.289674603
7	ENSG00000157764	ENSG00000157764.12	BRAF	140719326	140924764	526	-0.422800086
7	ENSG00000257093	ENSG00000257093.6	KIAA1147	141656810	141702153	615	-0.314885906
7	ENSG00000106028	ENSG00000106028.10	SSBP1	141738346	141787814	441	0.39457204
7	ENSG00000127364	ENSG00000127364.3	TAS2R4	141778441	141780819	399	-0.461543244
7	ENSG00000257335	ENSG00000257335.8	MGAM	141907812	142106747	533	-0.403687828
7	ENSG00000258227	ENSG00000258227.6	CLEC5A	141927356	141947007	295	-0.676866623
7	ENSG00000257743	ENSG00000257743.8	MGAM2	142111748	142222324	208	0.117028633
7	ENSG00000159763	ENSG00000159763.3	PIP	143132076	143139746	128	0.269984185
7	ENSG00000050327	ENSG00000050327.14	ARHGEF5	144355287	144380632	506	-0.563523341
7	ENSG00000196511	ENSG00000196511.14	TPK1	144451940	144836395	689	-0.482642189
7	ENSG00000170265	ENSG00000170265.11	ZNF282	149195484	149226248	537	-0.419717478
7	ENSG00000170260	ENSG00000170260.8	ZNF212	149239650	149255609	603	-0.53687404
7	ENSG00000204946	ENSG00000204946.9	ZNF783	149262170	149295185	651	-0.346203234
7	ENSG00000106479	ENSG00000106479.10	ZNF862	149838366	149867479	755	-0.375542623
7	ENSG00000171130	ENSG00000171130.17	ATP6V0E2	149872967	149880698	471	4.067517244
7	ENSG00000106526	ENSG00000106526.10	ACTR3C	150243915	150323725	464	-0.491462418
7	ENSG00000127399	ENSG00000127399.14	LRRC61	150322638	150338150	404	2.185874022
7	ENSG00000188707	ENSG00000188707.5	ZBED6CL	150329788	150332721	311	0.281761943
7	ENSG00000106538	ENSG00000106538.9	RARRES2	150338318	150341674	492	3.747383166
7	ENSG00000214022	ENSG00000214022.11	REPIN1	150368188	150374044	509	2.71115226
7	ENSG00000171115	ENSG00000171115.3	GIMAP8	150450629	150479392	482	0.216571665
7	ENSG00000179144	ENSG00000179144.4	GIMAP7	150514829	150521073	630	-0.232686283
7	ENSG00000133561	ENSG00000133561.15	GIMAP6	150625374	150632648	613	-0.149143181
7	ENSG00000106560	ENSG00000106560.10	GIMAP2	150685699	150693641	572	-0.365988899
7	ENSG00000213203	ENSG00000213203.2	GIMAP1	150716556	150724284	449	-0.508276469
7	ENSG00000196329	ENSG00000196329.11	GIMAP5	150737347	150744063	605	0.97868933
7	ENSG00000106565	ENSG00000106565.17	TMEM176B	150791284	150801360	748	4.437667809
7	ENSG00000164867	ENSG00000164867.10	NOS3	150990994	151014588	692	0.086688804
7	ENSG00000181652	ENSG00000181652.19	ATG9B	151012208	151024499	367	0.286808637
7	ENSG00000197150	ENSG00000197150.12	ABCB8	151028421	151047782	659	-0.525479968
7	ENSG00000213199	ENSG00000213199.7	ASIC3	151048291	151052756	504	-0.735024516
7	ENSG00000164889	ENSG00000164889.13	SLC4A2	151057209	151075775	659	-0.525479968
7	ENSG00000146926	ENSG00000146926.10	ASB10	151175697	151187832	151	-0.792494446
7	ENSG00000033050	ENSG00000033050.7	ABCF2	151207836	151227230	627	-0.22958331
7	ENSG00000033100	ENSG00000033100.16	CHPF2	151232488	151238763	565	-0.537424502
7	ENSG00000082014	ENSG00000082014.16	SMARCD3	151238827	151277896	649	-0.550959557
7	ENSG00000187260	ENSG00000187260.15	WDR86	151375943	151410727	801	1.685880833
7	ENSG00000106617	ENSG00000106617.13	PRKAG2	151556110	151877041	820	0.940279002
7	ENSG00000130226	ENSG00000130226.16	DPP6	153887096	154894285	792	1.7742504
7	ENSG00000157212	ENSG00000157212.18	PAXIP1	154943686	155003084	596	-0.128262149
7	ENSG00000186480	ENSG00000186480.12	INSIG1	155297775	155310235	624	0.256567031
7	ENSG00000184863	ENSG00000184863.10	RBM33	155644450	155781485	620	-0.297847071
7	ENSG00000105982	ENSG00000105982.16	RNF32	156640673	156677130	644	-0.142780797
7	ENSG00000105983	ENSG00000105983.20	LMBR1	156668945	156893230	779	-0.133181476
7	ENSG00000146909	ENSG00000146909.7	NOM1	156949722	156973182	579	0.15990791
7	ENSG00000105993	ENSG00000105993.14	DNAJB6	157335380	157417439	718	0.602019496
7	ENSG00000155093	ENSG00000155093.17	PTPRN2	157539055	158587788	790	0.365099916
7	ENSG00000126870	ENSG00000126870.15	WDR60	158856577	158956747	592	0.974275964
8	ENSG00000172748	ENSG00000172748.13	ZNF596	232231	264703	616	1.326036152
8	ENSG00000147364	ENSG00000147364.16	FBXO25	406427	477967	741	0.076918405
8	ENSG00000198010	ENSG00000198010.12	DLGAP2	737595	1708474	741	0.700604201
8	ENSG00000182372	ENSG00000182372.9	CLN8	1755777	1801711	704	1.078672628
8	ENSG00000104728	ENSG00000104728.15	ARHGEF10	1823975	1958641	827	0.916762376
8	ENSG00000147316	ENSG00000147316.12	MCPH1	6409278	6648282	817	0.274723708
8	ENSG00000091879	ENSG00000091879.13	ANGPT2	6499650	6563409	736	0.101628074
8	ENSG00000155189	ENSG00000155189.11	AGPAT5	6708356	6759666	596	-0.094548174
8	ENSG00000275342	ENSG00000275342.4	PRAG1	8317735	8386498	719	1.941388314
8	ENSG00000253958	ENSG00000253958.1	CLDN23	8701937	8704106	503	2.634161348
8	ENSG00000147324	ENSG00000147324.10	MFHAS1	8783353	8893645	610	0.326600174
8	ENSG00000104626	ENSG00000104626.14	ERI1	9002146	9116746	657	0.617396566
8	ENSG00000173281	ENSG00000173281.4	PPP1R3B	9136254	9151574	620	1.98158018
8	ENSG00000173273	ENSG00000173273.15	TNKS	9556520	9782346	518	-0.118325855
